country;countryiso3code;Region;location_id
Cyprus;CYP;Asia;889
Cyprus;CYP;Asia;890
Cyprus;CYP;Asia;891
Cyprus;CYP;Asia;892
Cyprus;CYP;Asia;893
Cyprus;CYP;Asia;894
Cyprus;CYP;Asia;895
Cyprus;CYP;Asia;896
Cyprus;CYP;Asia;897
Cyprus;CYP;Asia;898
Cyprus;CYP;Asia;899
Cyprus;CYP;Asia;900
Cyprus;CYP;Asia;901
Cyprus;CYP;Asia;902
Cyprus;CYP;Asia;903
Cyprus;CYP;Asia;904
Cyprus;CYP;Asia;905
Cyprus;CYP;Asia;906
Cyprus;CYP;Asia;907
Cyprus;CYP;Asia;908
Cyprus;CYP;Asia;909
Cyprus;CYP;Asia;910
Czechia;CZE;Europe;911
Czechia;CZE;Europe;912
Czechia;CZE;Europe;913
Czechia;CZE;Europe;914
Czechia;CZE;Europe;915
Czechia;CZE;Europe;916
Czechia;CZE;Europe;917
Czechia;CZE;Europe;918
Czechia;CZE;Europe;919
Czechia;CZE;Europe;920
Czechia;CZE;Europe;921
Czechia;CZE;Europe;922
Czechia;CZE;Europe;923
Czechia;CZE;Europe;924
Czechia;CZE;Europe;925
Czechia;CZE;Europe;926
Czechia;CZE;Europe;927
Czechia;CZE;Europe;928
Czechia;CZE;Europe;929
Czechia;CZE;Europe;930
Czechia;CZE;Europe;931
Czechia;CZE;Europe;932
Czechia;CZE;Europe;933
Czechia;CZE;Europe;934
Czechia;CZE;Europe;935
Czechia;CZE;Europe;936
Czechia;CZE;Europe;937
Czechia;CZE;Europe;938
Czechia;CZE;Europe;939
Denmark;DNK;Europe;940
Denmark;DNK;Europe;941
Denmark;DNK;Europe;942
Denmark;DNK;Europe;943
Denmark;DNK;Europe;944
Denmark;DNK;Europe;945
Denmark;DNK;Europe;946
Denmark;DNK;Europe;947
Denmark;DNK;Europe;948
Denmark;DNK;Europe;949
Denmark;DNK;Europe;950
Denmark;DNK;Europe;951
Denmark;DNK;Europe;952
Denmark;DNK;Europe;953
Denmark;DNK;Europe;954
Denmark;DNK;Europe;955
Denmark;DNK;Europe;956
Denmark;DNK;Europe;957
Denmark;DNK;Europe;958
Denmark;DNK;Europe;959
Denmark;DNK;Europe;960
Denmark;DNK;Europe;961
Denmark;DNK;Europe;962
Denmark;DNK;Europe;963
Denmark;DNK;Europe;964
Denmark;DNK;Europe;965
Denmark;DNK;Europe;966
Denmark;DNK;Europe;967
Denmark;DNK;Europe;968
Dominican Republic;DOM;North America;969
Dominican Republic;DOM;North America;970
Dominican Republic;DOM;North America;971
Dominican Republic;DOM;North America;972
Dominican Republic;DOM;North America;973
Dominican Republic;DOM;North America;974
Dominican Republic;DOM;North America;975
Dominican Republic;DOM;North America;976
Dominican Republic;DOM;North America;977
Dominican Republic;DOM;North America;978
Dominican Republic;DOM;North America;979
Dominican Republic;DOM;North America;980
Dominican Republic;DOM;North America;981
Dominican Republic;DOM;North America;982
Dominican Republic;DOM;North America;983
Dominican Republic;DOM;North America;984
Dominican Republic;DOM;North America;985
Dominican Republic;DOM;North America;986
Dominican Republic;DOM;North America;987
Dominican Republic;DOM;North America;988
Dominican Republic;DOM;North America;989
Dominican Republic;DOM;North America;990
Dominican Republic;DOM;North America;991
Dominican Republic;DOM;North America;992
Dominican Republic;DOM;North America;993
Dominican Republic;DOM;North America;994
Dominican Republic;DOM;North America;995
Dominican Republic;DOM;North America;996
Dominican Republic;DOM;North America;997
Dominican Republic;DOM;North America;998
Ecuador;ECU;South America;999
Ecuador;ECU;South America;1000
Ecuador;ECU;South America;1001
Ecuador;ECU;South America;1002
Ecuador;ECU;South America;1003
Ecuador;ECU;South America;1004
Ecuador;ECU;South America;1005
Ecuador;ECU;South America;1006
Ecuador;ECU;South America;1007
Ecuador;ECU;South America;1008
Ecuador;ECU;South America;1009
Ecuador;ECU;South America;1010
Ecuador;ECU;South America;1011
Ecuador;ECU;South America;1012
Ecuador;ECU;South America;1013
Ecuador;ECU;South America;1014
Ecuador;ECU;South America;1015
Ecuador;ECU;South America;1016
Ecuador;ECU;South America;1017
Ecuador;ECU;South America;1018
Ecuador;ECU;South America;1019
Ecuador;ECU;South America;1020
Ecuador;ECU;South America;1021
Ecuador;ECU;South America;1022
Ecuador;ECU;South America;1023
Ecuador;ECU;South America;1024
Ecuador;ECU;South America;1025
Egypt, Arab Rep.;EGY;Unknown;1026
Egypt, Arab Rep.;EGY;Unknown;1027
Egypt, Arab Rep.;EGY;Unknown;1028
Egypt, Arab Rep.;EGY;Unknown;1029
Egypt, Arab Rep.;EGY;Unknown;1030
Egypt, Arab Rep.;EGY;Unknown;1031
Egypt, Arab Rep.;EGY;Unknown;1032
Egypt, Arab Rep.;EGY;Unknown;1033
Egypt, Arab Rep.;EGY;Unknown;1034
Egypt, Arab Rep.;EGY;Unknown;1035
Egypt, Arab Rep.;EGY;Unknown;1036
Egypt, Arab Rep.;EGY;Unknown;1037
Egypt, Arab Rep.;EGY;Unknown;1038
Egypt, Arab Rep.;EGY;Unknown;1039
Egypt, Arab Rep.;EGY;Unknown;1040
Egypt, Arab Rep.;EGY;Unknown;1041
Egypt, Arab Rep.;EGY;Unknown;1042
Egypt, Arab Rep.;EGY;Unknown;1043
Egypt, Arab Rep.;EGY;Unknown;1044
Egypt, Arab Rep.;EGY;Unknown;1045
Egypt, Arab Rep.;EGY;Unknown;1046
Egypt, Arab Rep.;EGY;Unknown;1047
Egypt, Arab Rep.;EGY;Unknown;1048
Egypt, Arab Rep.;EGY;Unknown;1049
Egypt, Arab Rep.;EGY;Unknown;1050
Egypt, Arab Rep.;EGY;Unknown;1051
Egypt, Arab Rep.;EGY;Unknown;1052
El Salvador;SLV;North America;1053
El Salvador;SLV;North America;1054
El Salvador;SLV;North America;1055
El Salvador;SLV;North America;1056
El Salvador;SLV;North America;1057
El Salvador;SLV;North America;1058
El Salvador;SLV;North America;1059
El Salvador;SLV;North America;1060
El Salvador;SLV;North America;1061
El Salvador;SLV;North America;1062
El Salvador;SLV;North America;1063
El Salvador;SLV;North America;1064
El Salvador;SLV;North America;1065
El Salvador;SLV;North America;1066
El Salvador;SLV;North America;1067
El Salvador;SLV;North America;1068
El Salvador;SLV;North America;1069
El Salvador;SLV;North America;1070
El Salvador;SLV;North America;1071
El Salvador;SLV;North America;1072
El Salvador;SLV;North America;1073
El Salvador;SLV;North America;1074
El Salvador;SLV;North America;1075
El Salvador;SLV;North America;1076
El Salvador;SLV;North America;1077
El Salvador;SLV;North America;1078
El Salvador;SLV;North America;1079
El Salvador;SLV;North America;1080
El Salvador;SLV;North America;1081
Equatorial Guinea;GNQ;Africa;1082
Equatorial Guinea;GNQ;Africa;1083
Equatorial Guinea;GNQ;Africa;1084
Equatorial Guinea;GNQ;Africa;1085
Equatorial Guinea;GNQ;Africa;1086
Equatorial Guinea;GNQ;Africa;1087
Equatorial Guinea;GNQ;Africa;1088
Equatorial Guinea;GNQ;Africa;1089
Equatorial Guinea;GNQ;Africa;1090
Equatorial Guinea;GNQ;Africa;1091
Equatorial Guinea;GNQ;Africa;1092
Estonia;EST;Europe;1093
Estonia;EST;Europe;1094
Estonia;EST;Europe;1095
Estonia;EST;Europe;1096
Estonia;EST;Europe;1097
Estonia;EST;Europe;1098
Estonia;EST;Europe;1099
Estonia;EST;Europe;1100
Estonia;EST;Europe;1101
Estonia;EST;Europe;1102
Estonia;EST;Europe;1103
Estonia;EST;Europe;1104
Estonia;EST;Europe;1105
Estonia;EST;Europe;1106
Estonia;EST;Europe;1107
Estonia;EST;Europe;1108
Estonia;EST;Europe;1109
Estonia;EST;Europe;1110
Estonia;EST;Europe;1111
Estonia;EST;Europe;1112
Estonia;EST;Europe;1113
Estonia;EST;Europe;1114
Estonia;EST;Europe;1115
Estonia;EST;Europe;1116
Estonia;EST;Europe;1117
Estonia;EST;Europe;1118
Estonia;EST;Europe;1119
Estonia;EST;Europe;1120
Estonia;EST;Europe;1121
Eswatini;SWZ;Africa;1122
Eswatini;SWZ;Africa;1123
Eswatini;SWZ;Africa;1124
Eswatini;SWZ;Africa;1125
Eswatini;SWZ;Africa;1126
Eswatini;SWZ;Africa;1127
Eswatini;SWZ;Africa;1128
Eswatini;SWZ;Africa;1129
Eswatini;SWZ;Africa;1130
Eswatini;SWZ;Africa;1131
Eswatini;SWZ;Africa;1132
Eswatini;SWZ;Africa;1133
Eswatini;SWZ;Africa;1134
Eswatini;SWZ;Africa;1135
Eswatini;SWZ;Africa;1136
Eswatini;SWZ;Africa;1137
Eswatini;SWZ;Africa;1138
Eswatini;SWZ;Africa;1139
Eswatini;SWZ;Africa;1140
Ethiopia;ETH;Africa;1141
Ethiopia;ETH;Africa;1142
Ethiopia;ETH;Africa;1143
Ethiopia;ETH;Africa;1144
Ethiopia;ETH;Africa;1145
Ethiopia;ETH;Africa;1146
Ethiopia;ETH;Africa;1147
Fiji;FJI;Oceania;1148
Fiji;FJI;Oceania;1149
Fiji;FJI;Oceania;1150
Fiji;FJI;Oceania;1151
Fiji;FJI;Oceania;1152
Fiji;FJI;Oceania;1153
Fiji;FJI;Oceania;1154
Fiji;FJI;Oceania;1155
Fiji;FJI;Oceania;1156
Fiji;FJI;Oceania;1157
Fiji;FJI;Oceania;1158
Fiji;FJI;Oceania;1159
Fiji;FJI;Oceania;1160
Fiji;FJI;Oceania;1161
Fiji;FJI;Oceania;1162
Fiji;FJI;Oceania;1163
Fiji;FJI;Oceania;1164
Fiji;FJI;Oceania;1165
Fiji;FJI;Oceania;1166
Fiji;FJI;Oceania;1167
Fiji;FJI;Oceania;1168
Fiji;FJI;Oceania;1169
Fiji;FJI;Oceania;1170
Fiji;FJI;Oceania;1171
Fiji;FJI;Oceania;1172
Finland;FIN;Europe;1173
Finland;FIN;Europe;1174
Finland;FIN;Europe;1175
Finland;FIN;Europe;1176
Finland;FIN;Europe;1177
Finland;FIN;Europe;1178
Finland;FIN;Europe;1179
Finland;FIN;Europe;1180
Finland;FIN;Europe;1181
Finland;FIN;Europe;1182
Finland;FIN;Europe;1183
Finland;FIN;Europe;1184
Finland;FIN;Europe;1185
Finland;FIN;Europe;1186
Finland;FIN;Europe;1187
Finland;FIN;Europe;1188
Finland;FIN;Europe;1189
Finland;FIN;Europe;1190
Finland;FIN;Europe;1191
Finland;FIN;Europe;1192
Finland;FIN;Europe;1193
Finland;FIN;Europe;1194
Finland;FIN;Europe;1195
Finland;FIN;Europe;1196
Finland;FIN;Europe;1197
Finland;FIN;Europe;1198
Finland;FIN;Europe;1199
Finland;FIN;Europe;1200
Finland;FIN;Europe;1201
Finland;FIN;Europe;1202
Finland;FIN;Europe;1203
France;FRA;Europe;1204
France;FRA;Europe;1205
France;FRA;Europe;1206
France;FRA;Europe;1207
France;FRA;Europe;1208
France;FRA;Europe;1209
France;FRA;Europe;1210
France;FRA;Europe;1211
France;FRA;Europe;1212
France;FRA;Europe;1213
France;FRA;Europe;1214
France;FRA;Europe;1215
France;FRA;Europe;1216
France;FRA;Europe;1217
France;FRA;Europe;1218
France;FRA;Europe;1219
France;FRA;Europe;1220
France;FRA;Europe;1221
France;FRA;Europe;1222
France;FRA;Europe;1223
France;FRA;Europe;1224
France;FRA;Europe;1225
France;FRA;Europe;1226
France;FRA;Europe;1227
France;FRA;Europe;1228
France;FRA;Europe;1229
France;FRA;Europe;1230
France;FRA;Europe;1231
France;FRA;Europe;1232
France;FRA;Europe;1233
France;FRA;Europe;1234
Gabon;GAB;Africa;1235
Gabon;GAB;Africa;1236
Gabon;GAB;Africa;1237
Gabon;GAB;Africa;1238
Gabon;GAB;Africa;1239
Gabon;GAB;Africa;1240
Gambia, The;GMB;Unknown;1241
Gambia, The;GMB;Unknown;1242
Gambia, The;GMB;Unknown;1243
Gambia, The;GMB;Unknown;1244
Gambia, The;GMB;Unknown;1245
Gambia, The;GMB;Unknown;1246
Gambia, The;GMB;Unknown;1247
Gambia, The;GMB;Unknown;1248
Gambia, The;GMB;Unknown;1249
Gambia, The;GMB;Unknown;1250
Gambia, The;GMB;Unknown;1251
Gambia, The;GMB;Unknown;1252
Gambia, The;GMB;Unknown;1253
Gambia, The;GMB;Unknown;1254
Gambia, The;GMB;Unknown;1255
Gambia, The;GMB;Unknown;1256
Gambia, The;GMB;Unknown;1257
Gambia, The;GMB;Unknown;1258
Gambia, The;GMB;Unknown;1259
Gambia, The;GMB;Unknown;1260
Gambia, The;GMB;Unknown;1261
Gambia, The;GMB;Unknown;1262
Gambia, The;GMB;Unknown;1263
Gambia, The;GMB;Unknown;1264
Gambia, The;GMB;Unknown;1265
Gambia, The;GMB;Unknown;1266
Gambia, The;GMB;Unknown;1267
Gambia, The;GMB;Unknown;1268
Gambia, The;GMB;Unknown;1269
Gambia, The;GMB;Unknown;1270
Georgia;GEO;Asia;1271
Georgia;GEO;Asia;1272
Georgia;GEO;Asia;1273
Georgia;GEO;Asia;1274
Georgia;GEO;Asia;1275
Georgia;GEO;Asia;1276
Georgia;GEO;Asia;1277
Georgia;GEO;Asia;1278
Georgia;GEO;Asia;1279
Georgia;GEO;Asia;1280
Georgia;GEO;Asia;1281
Georgia;GEO;Asia;1282
Georgia;GEO;Asia;1283
Georgia;GEO;Asia;1284
Georgia;GEO;Asia;1285
Georgia;GEO;Asia;1286
Georgia;GEO;Asia;1287
Georgia;GEO;Asia;1288
Georgia;GEO;Asia;1289
Georgia;GEO;Asia;1290
Georgia;GEO;Asia;1291
Georgia;GEO;Asia;1292
Germany;DEU;Europe;1293
Germany;DEU;Europe;1294
Germany;DEU;Europe;1295
Germany;DEU;Europe;1296
Germany;DEU;Europe;1297
Germany;DEU;Europe;1298
Germany;DEU;Europe;1299
Germany;DEU;Europe;1300
Germany;DEU;Europe;1301
Germany;DEU;Europe;1302
Germany;DEU;Europe;1303
Germany;DEU;Europe;1304
Germany;DEU;Europe;1305
Germany;DEU;Europe;1306
Germany;DEU;Europe;1307
Germany;DEU;Europe;1308
Germany;DEU;Europe;1309
Germany;DEU;Europe;1310
Germany;DEU;Europe;1311
Germany;DEU;Europe;1312
Germany;DEU;Europe;1313
Germany;DEU;Europe;1314
Germany;DEU;Europe;1315
Germany;DEU;Europe;1316
Germany;DEU;Europe;1317
Germany;DEU;Europe;1318
Germany;DEU;Europe;1319
Germany;DEU;Europe;1320
Germany;DEU;Europe;1321
Germany;DEU;Europe;1322
Germany;DEU;Europe;1323
Ghana;GHA;Africa;1324
Ghana;GHA;Africa;1325
Ghana;GHA;Africa;1326
Ghana;GHA;Africa;1327
Ghana;GHA;Africa;1328
Ghana;GHA;Africa;1329
Ghana;GHA;Africa;1330
Ghana;GHA;Africa;1331
Ghana;GHA;Africa;1332
Ghana;GHA;Africa;1333
Ghana;GHA;Africa;1334
Ghana;GHA;Africa;1335
Ghana;GHA;Africa;1336
Ghana;GHA;Africa;1337
Ghana;GHA;Africa;1338
Ghana;GHA;Africa;1339
Ghana;GHA;Africa;1340
Ghana;GHA;Africa;1341
Ghana;GHA;Africa;1342
Ghana;GHA;Africa;1343
Ghana;GHA;Africa;1344
Ghana;GHA;Africa;1345
Ghana;GHA;Africa;1346
Ghana;GHA;Africa;1347
Ghana;GHA;Africa;1348
Ghana;GHA;Africa;1349
Ghana;GHA;Africa;1350
Greece;GRC;Europe;1351
Greece;GRC;Europe;1352
Greece;GRC;Europe;1353
Greece;GRC;Europe;1354
Greece;GRC;Europe;1355
Greece;GRC;Europe;1356
Greece;GRC;Europe;1357
Greece;GRC;Europe;1358
Greece;GRC;Europe;1359
Greece;GRC;Europe;1360
Greece;GRC;Europe;1361
Greece;GRC;Europe;1362
Greece;GRC;Europe;1363
Greece;GRC;Europe;1364
Greece;GRC;Europe;1365
Greece;GRC;Europe;1366
Greece;GRC;Europe;1367
Greece;GRC;Europe;1368
Greece;GRC;Europe;1369
Greece;GRC;Europe;1370
Greece;GRC;Europe;1371
Greece;GRC;Europe;1372
Greece;GRC;Europe;1373
Greece;GRC;Europe;1374
Greece;GRC;Europe;1375
Greece;GRC;Europe;1376
Greece;GRC;Europe;1377
Greece;GRC;Europe;1378
Greece;GRC;Europe;1379
Guatemala;GTM;North America;1380
Guatemala;GTM;North America;1381
Guatemala;GTM;North America;1382
Guatemala;GTM;North America;1383
Guatemala;GTM;North America;1384
Guatemala;GTM;North America;1385
Guatemala;GTM;North America;1386
Guatemala;GTM;North America;1387
Guatemala;GTM;North America;1388
Guatemala;GTM;North America;1389
Guatemala;GTM;North America;1390
Guatemala;GTM;North America;1391
Guatemala;GTM;North America;1392
Guatemala;GTM;North America;1393
Guatemala;GTM;North America;1394
Guatemala;GTM;North America;1395
Guatemala;GTM;North America;1396
Guatemala;GTM;North America;1397
Guatemala;GTM;North America;1398
Guatemala;GTM;North America;1399
Guatemala;GTM;North America;1400
Guatemala;GTM;North America;1401
Guatemala;GTM;North America;1402
Guatemala;GTM;North America;1403
Guatemala;GTM;North America;1404
Guatemala;GTM;North America;1405
Guinea;GIN;Africa;1406
Guinea;GIN;Africa;1407
Guinea;GIN;Africa;1408
Guinea;GIN;Africa;1409
Guinea;GIN;Africa;1410
Guinea;GIN;Africa;1411
Guinea;GIN;Africa;1412
Guinea;GIN;Africa;1413
Guinea;GIN;Africa;1414
Guinea;GIN;Africa;1415
Guinea;GIN;Africa;1416
Guinea;GIN;Africa;1417
Guinea;GIN;Africa;1418
Guinea;GIN;Africa;1419
Guinea;GIN;Africa;1420
Guinea;GIN;Africa;1421
Guinea;GIN;Africa;1422
Guinea-Bissau;GNB;Africa;1423
Guinea-Bissau;GNB;Africa;1424
Guinea-Bissau;GNB;Africa;1425
Guinea-Bissau;GNB;Africa;1426
Guyana;GUY;South America;1427
Guyana;GUY;South America;1428
Guyana;GUY;South America;1429
Guyana;GUY;South America;1430
Guyana;GUY;South America;1431
Guyana;GUY;South America;1432
Guyana;GUY;South America;1433
Guyana;GUY;South America;1434
Guyana;GUY;South America;1435
Haiti;HTI;North America;1436
Haiti;HTI;North America;1437
Haiti;HTI;North America;1438
Haiti;HTI;North America;1439
Honduras;HND;North America;1440
Honduras;HND;North America;1441
Honduras;HND;North America;1442
Honduras;HND;North America;1443
Honduras;HND;North America;1444
Honduras;HND;North America;1445
Honduras;HND;North America;1446
Honduras;HND;North America;1447
Honduras;HND;North America;1448
Honduras;HND;North America;1449
Honduras;HND;North America;1450
Honduras;HND;North America;1451
Honduras;HND;North America;1452
Honduras;HND;North America;1453
Honduras;HND;North America;1454
Honduras;HND;North America;1455
Honduras;HND;North America;1456
Honduras;HND;North America;1457
Honduras;HND;North America;1458
Honduras;HND;North America;1459
Honduras;HND;North America;1460
Honduras;HND;North America;1461
Honduras;HND;North America;1462
Honduras;HND;North America;1463
Honduras;HND;North America;1464
Honduras;HND;North America;1465
Honduras;HND;North America;1466
Honduras;HND;North America;1467
Honduras;HND;North America;1468
Hungary;HUN;Europe;1469
Hungary;HUN;Europe;1470
Hungary;HUN;Europe;1471
Hungary;HUN;Europe;1472
Hungary;HUN;Europe;1473
Hungary;HUN;Europe;1474
Hungary;HUN;Europe;1475
Hungary;HUN;Europe;1476
Hungary;HUN;Europe;1477
Hungary;HUN;Europe;1478
Hungary;HUN;Europe;1479
Hungary;HUN;Europe;1480
Hungary;HUN;Europe;1481
Hungary;HUN;Europe;1482
Hungary;HUN;Europe;1483
Hungary;HUN;Europe;1484
Hungary;HUN;Europe;1485
Hungary;HUN;Europe;1486
Hungary;HUN;Europe;1487
Hungary;HUN;Europe;1488
Hungary;HUN;Europe;1489
Hungary;HUN;Europe;1490
Hungary;HUN;Europe;1491
Hungary;HUN;Europe;1492
Hungary;HUN;Europe;1493
Hungary;HUN;Europe;1494
Hungary;HUN;Europe;1495
Hungary;HUN;Europe;1496
Hungary;HUN;Europe;1497
Hungary;HUN;Europe;1498
Hungary;HUN;Europe;1499
Iceland;ISL;Europe;1500
Iceland;ISL;Europe;1501
Iceland;ISL;Europe;1502
Iceland;ISL;Europe;1503
Iceland;ISL;Europe;1504
Iceland;ISL;Europe;1505
Iceland;ISL;Europe;1506
Iceland;ISL;Europe;1507
Iceland;ISL;Europe;1508
Iceland;ISL;Europe;1509
Iceland;ISL;Europe;1510
Iceland;ISL;Europe;1511
Iceland;ISL;Europe;1512
Iceland;ISL;Europe;1513
Iceland;ISL;Europe;1514
Iceland;ISL;Europe;1515
Iceland;ISL;Europe;1516
Iceland;ISL;Europe;1517
Iceland;ISL;Europe;1518
Iceland;ISL;Europe;1519
Iceland;ISL;Europe;1520
Iceland;ISL;Europe;1521
Iceland;ISL;Europe;1522
Iceland;ISL;Europe;1523
Iceland;ISL;Europe;1524
Iceland;ISL;Europe;1525
Iceland;ISL;Europe;1526
Iceland;ISL;Europe;1527
Iceland;ISL;Europe;1528
Iceland;ISL;Europe;1529
Iceland;ISL;Europe;1530
India;IND;Asia;1531
India;IND;Asia;1532
India;IND;Asia;1533
India;IND;Asia;1534
India;IND;Asia;1535
India;IND;Asia;1536
India;IND;Asia;1537
India;IND;Asia;1538
India;IND;Asia;1539
India;IND;Asia;1540
India;IND;Asia;1541
India;IND;Asia;1542
India;IND;Asia;1543
India;IND;Asia;1544
India;IND;Asia;1545
India;IND;Asia;1546
India;IND;Asia;1547
India;IND;Asia;1548
India;IND;Asia;1549
India;IND;Asia;1550
India;IND;Asia;1551
India;IND;Asia;1552
India;IND;Asia;1553
India;IND;Asia;1554
India;IND;Asia;1555
India;IND;Asia;1556
Indonesia;IDN;Asia;1557
Indonesia;IDN;Asia;1558
Indonesia;IDN;Asia;1559
Indonesia;IDN;Asia;1560
Indonesia;IDN;Asia;1561
Indonesia;IDN;Asia;1562
Indonesia;IDN;Asia;1563
Indonesia;IDN;Asia;1564
Indonesia;IDN;Asia;1565
Indonesia;IDN;Asia;1566
Indonesia;IDN;Asia;1567
Indonesia;IDN;Asia;1568
Indonesia;IDN;Asia;1569
Indonesia;IDN;Asia;1570
Indonesia;IDN;Asia;1571
Indonesia;IDN;Asia;1572
Indonesia;IDN;Asia;1573
Indonesia;IDN;Asia;1574
Indonesia;IDN;Asia;1575
Indonesia;IDN;Asia;1576
Indonesia;IDN;Asia;1577
Indonesia;IDN;Asia;1578
Indonesia;IDN;Asia;1579
Indonesia;IDN;Asia;1580
Indonesia;IDN;Asia;1581
Indonesia;IDN;Asia;1582
Indonesia;IDN;Asia;1583
Indonesia;IDN;Asia;1584
Indonesia;IDN;Asia;1585
Indonesia;IDN;Asia;1586
Indonesia;IDN;Asia;1587
Iran, Islamic Rep.;IRN;Unknown;1588
Iran, Islamic Rep.;IRN;Unknown;1589
Iran, Islamic Rep.;IRN;Unknown;1590
Iran, Islamic Rep.;IRN;Unknown;1591
Iran, Islamic Rep.;IRN;Unknown;1592
Iran, Islamic Rep.;IRN;Unknown;1593
Iran, Islamic Rep.;IRN;Unknown;1594
Iran, Islamic Rep.;IRN;Unknown;1595
Iran, Islamic Rep.;IRN;Unknown;1596
Iran, Islamic Rep.;IRN;Unknown;1597
Iran, Islamic Rep.;IRN;Unknown;1598
Iran, Islamic Rep.;IRN;Unknown;1599
Iran, Islamic Rep.;IRN;Unknown;1600
Iran, Islamic Rep.;IRN;Unknown;1601
Iran, Islamic Rep.;IRN;Unknown;1602
Iran, Islamic Rep.;IRN;Unknown;1603
Iran, Islamic Rep.;IRN;Unknown;1604
Iran, Islamic Rep.;IRN;Unknown;1605
Iran, Islamic Rep.;IRN;Unknown;1606
Iran, Islamic Rep.;IRN;Unknown;1607
Iraq;IRQ;Asia;1608
Iraq;IRQ;Asia;1609
Iraq;IRQ;Asia;1610
Iraq;IRQ;Asia;1611
Ireland;IRL;Europe;1612
Ireland;IRL;Europe;1613
Ireland;IRL;Europe;1614
Ireland;IRL;Europe;1615
Ireland;IRL;Europe;1616
Ireland;IRL;Europe;1617
Ireland;IRL;Europe;1618
Ireland;IRL;Europe;1619
Ireland;IRL;Europe;1620
Ireland;IRL;Europe;1621
Ireland;IRL;Europe;1622
Ireland;IRL;Europe;1623
Ireland;IRL;Europe;1624
Ireland;IRL;Europe;1625
Ireland;IRL;Europe;1626
Ireland;IRL;Europe;1627
Ireland;IRL;Europe;1628
Ireland;IRL;Europe;1629
Ireland;IRL;Europe;1630
Ireland;IRL;Europe;1631
Ireland;IRL;Europe;1632
Ireland;IRL;Europe;1633
Ireland;IRL;Europe;1634
Ireland;IRL;Europe;1635
Ireland;IRL;Europe;1636
Ireland;IRL;Europe;1637
Ireland;IRL;Europe;1638
Ireland;IRL;Europe;1639
Ireland;IRL;Europe;1640
Ireland;IRL;Europe;1641
Ireland;IRL;Europe;1642
Israel;ISR;Asia;1643
Israel;ISR;Asia;1644
Israel;ISR;Asia;1645
Israel;ISR;Asia;1646
Israel;ISR;Asia;1647
Israel;ISR;Asia;1648
Israel;ISR;Asia;1649
Israel;ISR;Asia;1650
Israel;ISR;Asia;1651
Israel;ISR;Asia;1652
Israel;ISR;Asia;1653
Israel;ISR;Asia;1654
Israel;ISR;Asia;1655
Israel;ISR;Asia;1656
Israel;ISR;Asia;1657
Israel;ISR;Asia;1658
Israel;ISR;Asia;1659
Israel;ISR;Asia;1660
Israel;ISR;Asia;1661
Israel;ISR;Asia;1662
Israel;ISR;Asia;1663
Israel;ISR;Asia;1664
Israel;ISR;Asia;1665
Israel;ISR;Asia;1666
Israel;ISR;Asia;1667
Israel;ISR;Asia;1668
Israel;ISR;Asia;1669
Israel;ISR;Asia;1670
Israel;ISR;Asia;1671
Italy;ITA;Europe;1672
Italy;ITA;Europe;1673
Italy;ITA;Europe;1674
Italy;ITA;Europe;1675
Italy;ITA;Europe;1676
Italy;ITA;Europe;1677
Italy;ITA;Europe;1678
Italy;ITA;Europe;1679
Italy;ITA;Europe;1680
Italy;ITA;Europe;1681
Italy;ITA;Europe;1682
Italy;ITA;Europe;1683
Italy;ITA;Europe;1684
Italy;ITA;Europe;1685
Italy;ITA;Europe;1686
Italy;ITA;Europe;1687
Italy;ITA;Europe;1688
Italy;ITA;Europe;1689
Italy;ITA;Europe;1690
Italy;ITA;Europe;1691
Italy;ITA;Europe;1692
Italy;ITA;Europe;1693
Italy;ITA;Europe;1694
Italy;ITA;Europe;1695
Italy;ITA;Europe;1696
Italy;ITA;Europe;1697
Italy;ITA;Europe;1698
Italy;ITA;Europe;1699
Italy;ITA;Europe;1700
Italy;ITA;Europe;1701
Italy;ITA;Europe;1702
Jamaica;JAM;North America;1703
Jamaica;JAM;North America;1704
Jamaica;JAM;North America;1705
Jamaica;JAM;North America;1706
Jamaica;JAM;North America;1707
Jamaica;JAM;North America;1708
Jamaica;JAM;North America;1709
Jamaica;JAM;North America;1710
Jamaica;JAM;North America;1711
Jamaica;JAM;North America;1712
Jamaica;JAM;North America;1713
Jamaica;JAM;North America;1714
Jamaica;JAM;North America;1715
Jamaica;JAM;North America;1716
Jamaica;JAM;North America;1717
Jamaica;JAM;North America;1718
Jamaica;JAM;North America;1719
Jamaica;JAM;North America;1720
Jamaica;JAM;North America;1721
Jamaica;JAM;North America;1722
Jamaica;JAM;North America;1723
Jamaica;JAM;North America;1724
Japan;JPN;Asia;1725
Japan;JPN;Asia;1726
Japan;JPN;Asia;1727
Japan;JPN;Asia;1728
Japan;JPN;Asia;1729
Japan;JPN;Asia;1730
Japan;JPN;Asia;1731
Japan;JPN;Asia;1732
Japan;JPN;Asia;1733
Japan;JPN;Asia;1734
Japan;JPN;Asia;1735
Japan;JPN;Asia;1736
Japan;JPN;Asia;1737
Japan;JPN;Asia;1738
Japan;JPN;Asia;1739
Japan;JPN;Asia;1740
Japan;JPN;Asia;1741
Japan;JPN;Asia;1742
Jordan;JOR;Asia;1743
Jordan;JOR;Asia;1744
Jordan;JOR;Asia;1745
Jordan;JOR;Asia;1746
Jordan;JOR;Asia;1747
Jordan;JOR;Asia;1748
